order_id,customer_name,product,size,price_per_unit,total_price,quantity,order_date
bbbb70c0-7925-41b8-b769-a2f1adae14ae,Jamie Bender,Reebok Club C 85,37,362,362,1,2024-02-23 10:18:26
0132c939-576c-4df3-9100-2af345336a33,Larry Dominguez,Salomon XT-6,38,372,1860,5,2024-06-25 18:47:33
61760abf-511a-4888-8402-05e9bebd6452,Pamela Glass,Asics Gel-Lyte III,38,487,974,2,2024-07-20 22:14:28
373ccf5c-b96a-4fdb-b160-cae4c0ad2cba,Joanna Kline,Nike Air Force 1,47,321,642,2,2024-11-15 09:00:03
0bbd78ca-fcdb-4e69-ae93-8498b04bffe4,Barbara Johnson,New Balance 327,38,255,1020,4,2024-05-18 20:39:14
3e0d12c9-4fbb-49f5-a8c6-39febd10ed15,Kenneth Grant,Adidas NMD R1,38,452,1356,3,2024-06-28 12:09:08
4ef25ffb-2b3c-49b1-ad5d-4cd62195a6ee,Lance Reid,Nike Air Max 90,38,116,580,5,2024-03-07 07:30:44
f4549bfa-de34-4b53-9e4e-d21a35e1ce4e,Tricia Petty,Reebok Club C 85,45,109,218,2,2024-05-27 14:51:12
9c728301-6f19-4ab0-a06c-3b0c6a4545f8,Jennifer Harris,Reebok Club C 85,46,147,294,2,2024-06-02 19:07:16
d0a8e50d-4d46-4913-b3e4-c06ae40dc7aa,James Mccall,Adidas Yeezy Boost 350,36,209,209,1,2024-10-03 22:06:25
ba35060c-2ab3-4d15-a660-ab6d432398e7,Tammy Dillon,New Balance 327,40,258,774,3,2024-05-30 10:05:09
8e7a4a9c-0d3d-42e7-b8d9-33e89c723c0d,Christy Martin,Adidas NMD R1,44,338,338,1,2024-09-14 08:04:42
678ee13d-58f0-4335-ae9f-1b1946cb6fd6,Jill Smith,Nike Air Max 90,40,284,852,3,2025-02-01 19:26:27
95963a39-e5a2-43dc-a3d5-850d4a30b6d5,James Rivas,Puma Suede Classic,42,367,1101,3,2024-07-28 12:23:22
40133905-3ad8-4a3e-a19e-525c079563cb,Kathy Marshall,Adidas Ultra Boost,36,336,336,1,2024-03-10 21:25:50
534c1f01-19f0-4f4e-8477-5e8c9a726621,Danny Patel,Nike Air Jordan 1 Retro,39,117,117,1,2024-12-24 07:02:47
1c9ea2d7-ea64-4aff-9e20-315d06de6484,Jermaine Lopez,Nike SB Dunk High,38,199,995,5,2024-03-19 02:14:46
35385187-6ab3-4926-a3f4-031d70b4bf93,Patrick Smith,Adidas Yeezy Boost 350,42,311,1555,5,2024-12-01 10:33:10
a71eaa1f-88ed-43df-90f5-3f53db180b1d,Robert Williams,Vans Sk8-Hi,46,252,1260,5,2024-07-12 00:38:38
d710342a-f413-4246-a0a6-b98b595012b1,Brianna Ramos,Asics Gel-Kayano 14,46,499,1996,4,2025-01-14 14:09:06
5c3b28e4-c07d-4b30-84a4-ba135941ea97,Rhonda Hammond,Vans Old Skool,38,352,704,2,2024-03-04 21:28:46
9c3b6d85-4893-4cad-b6ce-1d4ff16640e8,Erica Thomas,New Balance 990v5,37,429,2145,5,2024-06-16 00:10:41
eb28d3d1-9583-42c5-98c0-440f8f897c3d,Maxwell Juarez,Nike Blazer Mid '77,43,261,261,1,2024-11-12 14:08:26
9b204c2e-7948-4bbd-a0f6-27d261ccfada,Adam Gonzalez,Salomon Speedcross 5,47,442,442,1,2024-08-03 04:07:17
f6d47b95-6d09-4e3a-870a-ab2a41883b60,William Hart,Asics Gel-Lyte III,47,427,427,1,2024-12-15 17:56:06
c39bc886-71e1-4e57-92b3-bb78597c819e,Lori Martinez,Asics Gel-Lyte III,39,365,365,1,2024-04-30 09:22:07
3b796844-54c5-4d6c-b493-f4db8050dc06,Linda Graham,New Balance 990v5,38,199,796,4,2024-05-08 00:11:01
96349f72-fa6b-4c18-8b46-c0c5b49baf4c,William Chavez,Reebok Classic Leather,46,330,660,2,2024-06-30 21:59:09
e5a2edf1-8a92-4145-8de2-5e0140658752,Paul Carter,New Balance 990v5,40,299,598,2,2024-11-06 13:55:53
86a45d21-12e9-48fb-b1cd-9e9f63c35afb,Michael Blair,Asics Gel-Lyte III,42,371,371,1,2024-07-27 10:46:19
0c9ccf6b-b8ea-4c65-9490-e2a650e3c3e3,Tyler Stanton,New Balance 990v5,39,172,172,1,2024-08-20 07:51:28
03957dea-dca8-4cdc-8c26-324409d664ca,Brandi Snyder,Nike Air Jordan 1 Retro,40,196,196,1,2024-05-20 07:33:41
9bb980bc-bbb2-407a-b4ec-fd8970fd6bc4,David Brown MD,Reebok Club C 85,38,343,1715,5,2024-12-26 03:03:14
544cb272-edc8-4f17-bc79-d9d5fcea37d5,Justin Chen,Nike Dunk Low,40,364,1456,4,2024-10-19 10:20:47
2ac8c916-9e5b-47ac-8d8d-dfbd2645d5eb,Michael Romero,Adidas Samba OG,38,315,945,3,2024-08-28 07:56:18
785527cb-3bd0-49f6-9226-45ddb0a17fe8,Jennifer Pope,Adidas Superstar,38,339,678,2,2024-04-22 03:41:24
d62541d7-fed6-4730-9aaf-dc2f1fbe8dcc,Carl Hopkins,New Balance 550,44,320,1280,4,2024-04-03 09:28:26
37be47a1-8c68-4858-8f73-edecf0359b34,Edwin Rodriguez,Converse Run Star Hike,36,346,1038,3,2025-02-14 14:36:11
e7fc56c6-4cac-4c3e-9cc5-72a724e450f7,Christina Lamb,Converse Run Star Hike,37,445,890,2,2024-10-18 16:31:42
43485954-e5b3-4712-8062-8e053b0ad986,Ashley Schaefer,Reebok Classic Leather,47,461,1383,3,2024-11-09 05:55:03
f50df705-32a4-4f79-afd7-d626a5c05c4a,Justin Lee,New Balance 2002R,43,120,360,3,2024-09-14 13:49:25
9d5339de-ae49-4538-b4bc-0a0941345bcd,Kristen Knight MD,Puma RS-X,41,413,2065,5,2024-11-30 22:12:50
3a0436aa-afd1-4b2f-8179-fa0b09f03658,Kara Mitchell,Nike Air Jordan 1 Retro,44,251,251,1,2024-03-24 00:25:53
a7c45c58-81fa-49ac-a77b-c71b6f25def6,Daniel Simmons,Puma RS-X,39,167,334,2,2024-03-02 04:46:11
c1848470-39ed-40a3-bed7-23f05c6bfd4d,Mark Ford,Vans Old Skool,47,151,302,2,2024-10-17 13:50:57
5fb4b8b8-7839-4bfa-9d0b-8c179468d27c,Wendy Rodgers,Salomon XT-6,42,176,176,1,2024-08-31 19:46:05
4bc0ba9c-bd4e-4094-9c70-444d2d84be17,David Leblanc,Converse Chuck Taylor All Star,37,295,295,1,2025-01-24 13:55:24
eaf5f629-be75-4d94-bbb8-9558cc628966,Sean Mcneil,Adidas Ultra Boost,39,203,609,3,2024-10-08 17:13:12
3304ac26-4f7f-446f-a440-24d576024102,Barbara Bell,Asics Gel-Lyte III,38,347,694,2,2024-11-28 03:16:54
c2db61be-996d-4d0d-b61f-2f8aac4dc8cd,Steven Crawford,Nike ZoomX Vaporfly Next%,37,111,444,4,2025-01-10 06:46:36
55a88f06-377f-4e6f-9a3e-c2294cfb6de6,Danielle Daniel,Salomon XT-6,42,314,942,3,2024-11-07 07:50:46
68b69232-e4a8-4127-9a4c-16a471d7a2c1,Patrick Matthews,Salomon XT-6,47,456,1824,4,2024-05-20 01:36:57
599e012b-dec9-4b15-b698-360e373772aa,Jason Brooks,Nike ZoomX Vaporfly Next%,41,116,232,2,2024-09-25 07:18:06
29516771-c618-4dad-a6a0-d918a52bf53d,Cole Hunter,Nike Blazer Mid '77,41,453,453,1,2024-09-28 15:52:02
073fae97-1e0a-4419-81ed-0d43da673499,Nicole Decker,Vans Sk8-Hi,45,457,914,2,2024-07-13 22:48:18
9676a0ca-6779-4308-b35c-19dd7b11d5b1,Samantha Mitchell,Adidas Ultra Boost,43,278,834,3,2025-02-03 23:12:05
214a267c-be73-44ad-8e33-544af9fa0b9b,Jennifer Jensen,Asics Gel-Kayano 14,46,290,580,2,2024-10-12 17:02:29
b8c3bc75-9538-4104-9faf-20577ded7907,Timothy Delgado,Salomon Speedcross 5,42,135,135,1,2025-01-01 08:59:37
4c8fc89b-6f94-49c0-aaba-787160dc570e,Ashley Gibson,New Balance 327,39,177,885,5,2024-03-20 04:35:56
5c820ad1-7897-4c11-aeda-8736a3defc00,Charles Pierce,Adidas NMD R1,40,305,1525,5,2024-06-27 14:12:15
467a983f-9a1c-4bea-8faa-e26a793e5abd,Jeffery Hanna,Adidas NMD R1,37,417,417,1,2024-07-22 03:06:08
528eacf9-0aa8-46bb-9913-2adfdd8af610,James Downs,Adidas Yeezy Boost 350,46,104,312,3,2024-05-07 18:38:03
c3494e1b-204a-4ac0-bd21-66ebf0f7b7fb,Derek Thomas,Adidas Ultra Boost,43,170,850,5,2025-02-16 22:03:57
8724ce25-f98b-4e37-ba2c-42aea6ed2220,Raymond Hall,Adidas Superstar,36,475,2375,5,2024-04-27 04:03:56
c00cc7d8-0097-4fc1-87ec-8377d67935c8,Marie Quinn,New Balance 990v5,40,174,696,4,2024-09-29 16:41:59
a515b5af-2417-4c14-8a17-89a9e36e4681,Michael Price,Nike Air Jordan 1 Retro,45,192,960,5,2025-02-14 15:28:12
caab3f31-5101-4b0b-af27-9c8f0b64789a,Christina Moore,New Balance 990v5,37,339,1356,4,2024-08-27 00:40:59
d1cf713a-75c1-4fcc-966e-e420918824bf,Zachary Morris,Adidas Superstar,47,466,1864,4,2024-10-17 20:21:46
0111f29e-4c2f-4365-970c-355e2c638c46,Anna Ortiz,Converse Chuck Taylor All Star,46,463,1852,4,2024-09-13 05:23:44
c5a5a643-35cd-40c0-9baa-6c7fb55353a3,Kimberly Davis,Vans Sk8-Hi,41,348,1740,5,2024-07-03 07:53:11
495517fa-2d9a-4b61-9e60-006975dcaea3,Adam Lindsey,Adidas Ultra Boost,36,196,980,5,2024-10-31 07:53:29
b451bdde-4803-4042-97a5-14016f96f67c,Briana Johnson,Vans Sk8-Hi,37,372,1860,5,2024-10-27 22:33:15
3f6f5982-d5a8-49ac-8c0d-0143d7c0d138,Marvin Watkins,Nike SB Dunk High,44,419,1257,3,2024-12-27 11:34:13
107acf34-6cc1-4f4c-a848-424fcb6f935e,Angela Carrillo,Adidas Samba OG,36,345,690,2,2024-04-18 12:53:09
9c969c75-32cb-48aa-8069-985fe688a1af,Devin Williams,Salomon Speedcross 5,38,473,1419,3,2024-03-09 03:19:58
1192f821-1e59-4683-98ba-f7c0d7f6ae29,Brandon Gould,Asics Gel-Kayano 14,37,187,374,2,2024-04-20 15:04:36
f8a9c847-f212-4ffe-84ec-ddf7bd32b1bc,Kerri Rivera,Salomon Speedcross 5,47,405,810,2,2024-03-03 23:18:26
2eabb089-ad1c-4dfb-abd8-45f8d558b4d6,Holly Crawford,Puma Future Rider,42,222,444,2,2024-11-27 01:00:32
4e235198-eda9-46e0-9aed-87d46c25029d,Jessica Fox,Nike Dunk Low,37,426,1278,3,2024-04-28 10:12:13
95c1a969-9c74-4aa4-8d8f-1b32e96b26b9,Joshua Cooper,Nike Blazer Mid '77,37,363,726,2,2024-05-25 02:30:50
e31137c9-e66c-487b-8d39-8631f81f2ce6,Elizabeth Stanton,Adidas Samba OG,46,126,378,3,2024-11-03 19:48:31
f24bc3d8-dbd3-4697-80fe-3306a9cffc88,Kyle Finley,Puma Future Rider,37,192,192,1,2024-09-02 01:18:44
86bb8f4f-24ad-4c98-b985-0fb432170815,Mr. James Mayo,Vans Old Skool,39,284,1420,5,2024-10-29 17:59:20
7c7518b9-91a3-4894-905f-d70f7a95a187,Allen Barnes,Puma Suede Classic,39,344,1032,3,2024-08-09 15:45:09
5b9a6d01-919f-4f74-bb82-c57f9d811ca0,Mr. Lance Ramsey,Puma Suede Classic,44,461,1844,4,2024-06-23 23:07:08
7db931f3-6f22-4caf-b5e8-bd7afa2e4bd3,Robin Davies,New Balance 550,40,284,1136,4,2024-04-11 03:27:03
fc229b15-d67f-400e-9719-8991ba5b8d0c,Christine Douglas,Nike Air Force 1,41,121,605,5,2024-05-13 08:34:32
5ab8f4f9-847b-417f-ab7f-ba28c00e666f,Steven Hopkins,Adidas NMD R1,37,332,1660,5,2024-11-16 17:58:27
930e1507-f88f-4963-949e-0e7fbc55e77a,Tina Brooks,New Balance 2002R,39,251,753,3,2024-06-05 18:19:54
3dfa0982-2898-47db-9e84-b553a294a844,Douglas Higgins,New Balance 2002R,38,285,570,2,2024-03-19 12:35:43
68f87b36-47d0-4966-aa63-3986b16a6aed,Katie Hardy,Nike Air Max 90,38,343,1372,4,2024-02-26 08:24:58
c99ef41d-3ef9-47bf-8e06-74960ea50864,Erica Combs,Vans Sk8-Hi,40,181,543,3,2024-10-29 12:54:16
37b89375-07a6-4201-bea7-ce72abf1a8c3,Gabriela Franklin,Salomon Speedcross 5,38,479,1437,3,2024-10-13 15:08:01
0fe6ea51-bdfe-45cc-b949-1bc29cde90c9,Russell Daniel,Adidas Yeezy Boost 350,36,445,890,2,2024-03-24 14:29:34
0d3a7e76-5453-4a7f-bebb-0322a7748eef,Walter Johnson,Adidas Yeezy Boost 350,39,156,312,2,2025-01-08 10:33:23
d242cfe4-9235-40b3-b1c1-c94c1e8bf176,Mrs. Jill Morgan DDS,Adidas NMD R1,44,237,237,1,2025-02-02 23:54:19
2b79728b-67e4-4087-b09d-53b12857e796,Cameron Davila,Nike Air Jordan 1 Retro,36,137,411,3,2024-06-06 14:50:07
49f377f4-1bcf-46af-823b-ab6debd5dbbd,Stacy Smith,Nike ZoomX Vaporfly Next%,42,125,250,2,2024-11-23 09:47:15
0212852b-a878-4c80-bcbb-b3bc7d37aac5,Anthony Hunt,Converse Chuck Taylor All Star,36,205,1025,5,2024-04-29 14:25:31
ccb16795-3b76-49a8-90df-8048198cf98c,Sabrina Barajas,Nike Air Max 90,47,114,228,2,2024-12-05 20:48:26
d8f56976-c0c2-44a5-a5a0-23bf4a476a37,Corey Price,Converse Run Star Hike,42,390,1950,5,2024-03-01 10:48:09
8523564c-77b4-41ab-8247-73817f064b00,Lonnie Castaneda,Converse Chuck Taylor All Star,40,336,1344,4,2024-11-25 14:20:01
3aa53c0d-3f3e-4a72-b32b-4db22f7ec307,Sara Hutchinson,Puma Future Rider,40,269,538,2,2024-05-21 06:58:37
eea35d38-133b-4e3c-912f-2c7579231be4,Samantha Jackson,Converse Chuck Taylor All Star,43,124,372,3,2024-08-01 11:15:59
a1fba5c3-eec0-4343-bc4f-21916b1af934,Victor White,Nike Air Jordan 1 Retro,39,368,1104,3,2024-09-25 03:24:29
dfb3df39-2e24-4325-9cd5-79ed40cc3114,Erin Bates,Converse Run Star Hike,36,351,351,1,2025-01-23 07:55:00
b8003db3-9509-4dfe-952a-25edc0bb3450,Taylor Johnson,Adidas Yeezy Boost 350,38,219,219,1,2024-11-24 06:00:13
ef90b51d-3384-4931-8b60-fd4f5f60d63c,Mary Morrison,Vans Sk8-Hi,40,285,570,2,2024-09-11 16:42:12
344d7ee5-640f-4ac6-8334-44e21f6e0939,Stephanie Anderson DVM,Asics Gel-Lyte III,45,163,815,5,2025-02-18 13:14:24
306389eb-27b2-4880-9d4b-d17c5baa37d7,Julie Anderson,Asics Gel-Kayano 14,39,394,1576,4,2024-07-30 20:44:13
08be0ae0-41d9-4c73-a8f3-e562d0066769,John Berger,Adidas Superstar,41,499,1996,4,2024-10-28 20:46:15
1367feba-6bc6-4729-8020-0354c66c246e,Lynn Gordon,New Balance 550,42,405,810,2,2024-04-05 03:13:54
4fee7afe-e79e-47f5-8b5f-14e7c63dc9fe,Cassandra Wolfe,Adidas Yeezy Boost 350,44,204,816,4,2024-03-15 16:58:35
213ca674-425c-41e3-ac0e-cc846859e49d,Mr. Christopher Rangel,Salomon XT-6,41,217,217,1,2024-06-16 10:36:30
673e06ea-1059-487a-a213-cdaef06583ae,Mr. Hunter Humphrey,New Balance 550,42,391,1173,3,2024-07-01 00:13:31
f7064aee-c9f3-4131-be5d-34c1c6bca1e3,James Jones,New Balance 990v5,36,462,462,1,2024-03-21 13:08:02
15a463ca-c046-457b-bdf4-20371164c901,Patricia Montoya,Puma Future Rider,45,294,1176,4,2024-09-25 01:48:10
ff78e70e-a840-4a76-a26b-c3f941327e3c,Jennifer Molina,Adidas Superstar,37,452,904,2,2024-09-01 00:33:05
f3b430a7-5863-4145-8a31-2ac2d9806e40,Alexandra Palmer,Nike Dunk Low,45,355,1420,4,2024-04-09 12:46:09
538be528-80dd-4bc2-b9a9-cb41f58f9317,Lisa Clark,Puma RS-X,45,425,1275,3,2024-03-25 07:23:14
e45b55ca-1e66-41ea-8a1e-ccd329420bfc,Ashley Brown,Puma RS-X,40,417,834,2,2025-02-08 22:37:37
1e40cdd4-0ed6-4f0d-802f-c93e72d02c9b,Bryan Vargas,Nike Air Force 1,37,206,824,4,2024-03-29 17:42:27
9a385454-0322-4288-bbe2-e0aeb36e3a59,Ruth Pitts,Nike Air Max 90,45,485,1455,3,2024-05-18 19:14:56
f55c28e1-3402-4a55-b258-c7eaa905a471,John Patel,Salomon XT-6,44,241,723,3,2024-12-06 21:53:39
ece59f15-ac02-4925-9bb5-37219297df5f,Nina Aguirre,Nike Air Max 90,44,151,755,5,2024-05-12 13:29:58
05513469-b957-4234-8861-a9af973053be,Steven Johnson,Adidas Forum Low,36,430,1720,4,2024-08-17 00:52:51
9871d668-7760-423a-8064-2565e983019d,Paul Branch,Converse Run Star Hike,40,439,439,1,2024-12-17 14:35:10
c300d027-7de7-4c66-b7b2-174cc63ae731,Sherry Chan,Puma RS-X,36,449,449,1,2024-10-24 04:01:51
be370a62-2614-4569-8fd8-32ac916eb272,Kelly Dixon,Converse Chuck Taylor All Star,43,125,125,1,2024-05-06 10:21:39
e6135ed3-d5fb-4098-9239-340e2578a98e,Crystal Mcclain,Puma Future Rider,47,225,675,3,2024-07-14 05:17:22
31b25287-9abb-4af4-9a5b-e89f66208c91,April Schmidt,Adidas Samba OG,46,388,1164,3,2024-08-14 06:53:57
d4acb19e-bc5e-46dc-8940-29f6547c21fe,Cynthia Rodgers,Salomon Speedcross 5,40,267,801,3,2024-06-19 08:48:48
97209faf-58eb-4b1d-b796-743ab8fc7161,Amy Henry,Converse Run Star Hike,47,167,167,1,2024-06-15 17:23:55
3a6b662c-14ea-4253-8e0f-b7a5a77d26e9,Laurie Brown,Adidas Samba OG,37,262,1048,4,2024-10-24 04:23:34
517a1e3b-076b-4842-8dce-e49c27adb821,Jeffrey Robinson,Salomon XT-6,41,226,452,2,2024-09-10 19:59:01
52b10315-9e73-4426-bc8b-b661f07fe226,Michael Palmer MD,Salomon Speedcross 5,46,377,1131,3,2024-08-15 08:07:08
5727caad-96b2-4b29-ad29-a823176340c8,Craig Rogers,Adidas Yeezy Boost 350,39,351,1755,5,2024-07-28 00:50:54
c30fa3aa-8fb0-4b1a-83b2-2d6996e4c7e3,Jim Campbell,Reebok Classic Leather,37,216,648,3,2024-10-29 13:30:04
80051f0a-3eaa-4af4-a1a3-05327c77c5c5,Jennifer Edwards,Nike Air Jordan 1 Retro,42,332,664,2,2024-12-10 09:56:21
856a27a9-1d83-4d10-810b-3c8737f60ca3,Dennis Harris,Nike Air Max 90,40,143,286,2,2025-02-13 12:26:22
2b3e6e7f-6b92-465c-a531-0be465ebaddd,Michael Robertson,Nike Air Max 90,37,230,920,4,2024-12-04 14:27:13
20fcf742-3e0a-48bb-a361-7cba9878680a,James Shepherd,Vans Old Skool,44,230,690,3,2024-04-11 05:13:24
82bffe04-bdbd-476d-b42f-0454d74f6be0,Melissa Hill,Adidas Samba OG,44,304,304,1,2024-12-26 20:41:47
9560725c-4046-44e4-8836-7dd570709c36,Mark Johnson,Nike ZoomX Vaporfly Next%,46,442,1326,3,2024-04-18 23:53:03
8c55a49d-073a-4511-878a-ff22da10cc2b,Troy Park,Adidas Yeezy Boost 350,36,100,200,2,2024-10-27 02:23:15
85163792-93ef-4834-ab87-9afcb2f9919e,Rodney Williams,Vans Sk8-Hi,39,440,880,2,2024-02-23 19:41:26
1e8c7537-46f3-4021-aae9-c15d4fda28e0,Anthony Salinas,Vans Sk8-Hi,41,213,426,2,2024-04-16 03:34:25
af2d7505-c391-4b39-b652-257e88600bc0,Amanda Garcia,Vans Sk8-Hi,38,214,856,4,2024-12-28 00:53:07
1c653389-80d3-4476-81e5-ff272206bf21,Michael Lopez,Nike Blazer Mid '77,36,488,1464,3,2024-12-05 09:24:14
fbc7f24b-04ea-4545-82c8-ef1e9a112193,Ricardo Stevens,New Balance 2002R,44,271,813,3,2024-07-17 11:59:49
6df08bb6-d6fd-4907-ab4d-1dbdbaa95bc6,Jody Flynn,Nike Air Jordan 1 Retro,36,420,1680,4,2024-09-07 02:34:22
d4b98c60-cd48-4007-9650-34831273e773,Christopher Garza,Adidas Superstar,41,381,381,1,2024-04-23 13:50:41
6f2f0a7b-5695-4e48-aed9-ceb2e9788aa4,Kelly Nelson,Asics Gel-Lyte III,37,370,740,2,2024-03-19 13:02:42
ea06cd45-a7ab-421c-8570-db75ad2d3406,Thomas Fuller Jr.,Adidas Yeezy 700,44,108,108,1,2025-01-01 05:40:17
201888e5-0cb2-4b96-970e-fbd17745fb6b,Lindsay Kelly,Nike SB Dunk High,42,454,454,1,2024-12-01 18:29:25
651baefc-ec63-42d8-bb87-97674a8cbb5e,Angela Cortez,Puma RS-X,46,354,1416,4,2024-03-20 04:08:30
71c8e793-8fcf-4fc1-b596-ce5e2cf77683,Clinton Marshall,Vans Sk8-Hi,41,465,1395,3,2024-07-29 08:37:12
8af957c8-c86f-4d65-b575-4d6e8514d955,Ryan Smith,Nike ZoomX Vaporfly Next%,45,328,656,2,2024-11-29 16:31:51
3fec2621-3cfe-4f1e-8088-239dc468623c,Paula Jimenez,Adidas Yeezy Boost 350,47,115,230,2,2024-08-29 21:58:16
099f34a6-ff6c-453b-8cfb-cd9a36ee860c,Sandra Morales,Converse Chuck Taylor All Star,47,285,1140,4,2024-04-11 07:36:11
5f7c933a-bc6e-4494-bcd7-ba187ba263bd,Brittany Sullivan,Converse Chuck Taylor All Star,36,268,804,3,2024-05-29 16:31:04
61745428-f497-4946-b6b1-2dd65bb3142c,Justin Davis,New Balance 550,42,462,462,1,2025-02-12 06:53:08
850d312f-c16b-4dbd-846f-420232a46245,Mark Cooper,Nike Air Jordan 1 Retro,46,190,570,3,2024-08-06 18:04:27
6c2fdada-9aec-4d88-891a-8e8a2c02342a,Mary Roman,Adidas Superstar,39,114,114,1,2024-04-05 02:00:31
c0a490cb-d5d6-4603-8f43-ca9536582f88,Jordan Arnold,Vans Old Skool,39,144,144,1,2024-07-26 08:03:24
556d0e5a-d8ad-418f-a9f8-b7cb229ca4ec,Benjamin Anderson,Nike Air Max 90,41,466,1864,4,2024-05-06 21:52:24
cc3b23d2-f497-455b-86aa-62767ad74af0,Tina Hernandez,New Balance 990v5,40,424,2120,5,2024-03-09 10:39:17
11fba57b-b17a-41ea-9141-cfda552ec4a3,Nicholas Cooper,Adidas Forum Low,36,194,776,4,2024-03-28 19:55:58
ba4ccf2a-ea68-4b38-8f2e-fdf1c5ba411e,Wendy Hull,New Balance 550,39,431,431,1,2024-08-15 23:49:39
0b0c91bc-0e5d-40b3-b6f0-2e99268faaf4,Zachary Scott,Adidas Forum Low,46,341,341,1,2024-12-28 10:50:58
465970e9-9fea-40de-b831-1d5926f5daf2,Charles Bennett,Puma Future Rider,45,458,2290,5,2024-03-12 17:50:13
ce327af9-af1b-4a9e-92d0-c2c60e40955f,Julia Blackburn,Vans Old Skool,39,127,508,4,2024-02-25 21:27:57
7bb62688-fe1d-4c42-a214-55893f57c6f5,Adam Yang,Reebok Club C 85,41,358,1432,4,2024-08-22 03:57:04
6f090d7c-ebf3-4b65-81f0-8cd889a90d13,Thomas Brown,Nike Blazer Mid '77,46,278,556,2,2024-05-22 13:35:03
5d84aa36-866e-4db2-8f94-e82079ce7582,Louis Kim,Salomon Speedcross 5,41,198,594,3,2024-03-21 03:08:16
3a38a447-f5a7-4839-ba7a-cb8b1320548c,Nichole Carroll,Nike SB Dunk High,44,416,1248,3,2024-09-11 08:05:39
938e3f7f-36fc-4d5b-a4bb-d573cc2a9828,Justin Jordan,Nike Dunk Low,44,204,204,1,2024-08-21 03:35:03
0885b145-0b05-4fc7-8a06-076a7ca1b308,Katherine Hall,Puma RS-X,40,199,597,3,2024-04-11 20:31:40
575896fe-eb86-4828-95ee-5f95e795e5c0,Cindy Gibson,Nike Air Force 1,42,108,432,4,2024-04-27 08:39:48
c31ffe77-6f4e-4196-8f06-684a00785816,Martin Vargas,Reebok Classic Leather,45,376,1504,4,2024-09-19 19:54:23
91aba4fa-a2ff-4ddb-a9e4-422cf9ff7862,Courtney Pierce,New Balance 990v5,39,166,498,3,2024-10-02 00:47:20
fd204958-1b8b-47c4-a38a-91c9326468ac,Ryan Morgan,Salomon Speedcross 5,44,240,960,4,2024-07-17 21:06:26
747a360c-e85b-4ea6-acf5-98b144d8fccb,Joseph Harper,Nike Air Max 90,42,298,596,2,2024-08-11 16:00:56
8816e2d2-fd4c-4c11-944b-fdd8790dc3f0,Makayla Le,Salomon XT-6,41,213,1065,5,2024-11-08 21:36:30
11ab6d02-e130-4204-902c-78605a753d5e,Audrey Campbell,Nike ZoomX Vaporfly Next%,36,319,1595,5,2024-12-06 13:27:19
4df3d5f6-a8b3-42c4-9258-4b4f86d58e3f,Mr. Logan Jenkins,Puma Future Rider,47,302,604,2,2024-06-17 20:10:29
0fe8af7e-542f-41f2-b846-5610f6ffbae0,Ashley Morales,Adidas NMD R1,39,483,966,2,2025-02-08 11:33:46
e10e2d18-b46a-4725-b3dd-629829d33363,Rebecca Thompson,Puma RS-X,46,343,1372,4,2024-03-18 19:20:24
77d6dc40-8676-4011-97d7-1ede5a5841bd,Eric Williams,Asics Gel-Kayano 14,45,480,2400,5,2024-05-08 09:52:03
ab14dfeb-db69-438e-b90a-b08e64f45013,Beth Carter,Salomon Speedcross 5,37,263,1052,4,2024-06-14 22:14:49
ebd7c2c5-f1ce-4416-8617-7128195a2ac3,Jenny Ward,Vans Old Skool,37,493,1479,3,2024-05-21 04:24:36
62a01a49-a2e9-4a2b-b372-e31ac03d4b69,Mackenzie Sims,Puma Future Rider,41,306,1530,5,2024-05-09 20:24:17
515875d8-5183-4304-8ead-cdafb1fe1f4f,Stephanie Spencer,Adidas Forum Low,41,445,445,1,2024-12-15 14:55:28
909c1a1c-efd6-45aa-aa01-db8c6ac9ea73,Austin George,New Balance 327,36,419,419,1,2024-07-01 09:33:34
67190347-b8d6-4fc8-8b8f-63208086a55c,Adam Lopez,New Balance 550,39,443,1329,3,2024-11-30 09:36:24
4ad04a9d-dcfd-4472-adc0-ac9aed8775f4,Rachel Grant,Adidas Ultra Boost,47,139,278,2,2024-03-09 14:34:58
c1a27cfc-8578-4c8b-8257-1f1d2e859dc9,David Taylor,Puma RS-X,43,493,2465,5,2024-08-08 12:47:27
43d35862-95b3-46cd-b2cb-7d98342abbbf,Cheryl Lamb,Vans Old Skool,38,116,464,4,2024-06-15 06:30:24
31856b58-2e84-4a07-92c7-b8722e55c936,Benjamin Kennedy,Adidas Yeezy 700,42,180,900,5,2024-03-08 11:11:15
90ed9355-e9b0-4b1e-b24c-14c4b3a71e62,Carrie Gonzalez,Converse Run Star Hike,38,495,1980,4,2024-09-28 05:34:37
17a39f35-55d6-4b42-a5c1-16c7c2b5e3bf,Courtney Lane,Adidas Superstar,36,217,434,2,2024-12-18 07:28:48
1dc20b2b-6eb8-41f6-97a4-3b869f9c4f51,Ryan Riley,Puma RS-X,45,311,311,1,2024-07-30 01:06:35
44ba0422-1f5a-4ea5-80c7-07e172ae4007,Hannah Fisher,Adidas Yeezy 700,37,194,194,1,2024-12-21 00:24:04
da8909d1-822e-4c25-a6fa-6b9792eefb53,Pamela Wolfe,New Balance 2002R,44,484,968,2,2024-05-31 18:33:54
